Commodity Code,Commodity Name,State Code,State Name,State Abbreviation,County Code,County Name,Irrigation Practice Code,Irrigation Practice Name,Yield Year,Yield Amount
0041, Corn, 19, Iowa, IA, 011, Benton, 003, Non-Irrigated, 2023, 192.20
0041, Corn, 19, Iowa, IA, 011, Benton, 003, Non-Irrigated, 2024, 243.20
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2016, 205.80
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2017, 212.80
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2018, 224.60
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2019, 204.60
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2020, 180.20
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2021, 207.10
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2022, 214.70
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2023, 173.10
0041, Corn, 19, Iowa, IA, 013, Black Hawk, 003, Non-Irrigated, 2024, 215.50
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2016, 212.20
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2017, 203.20
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2018, 197.50
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2019, 204.20
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2020, 146.00
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2021, 215.70
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2022, 212.20
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2023, 237.60
0041, Corn, 19, Iowa, IA, 015, Boone, 003, Non-Irrigated, 2024, 235.90
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2016, 212.40
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2017, 221.00
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2018, 219.50
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2019, 219.70
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2020, 196.40
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2021, 204.30
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2022, 224.60
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2023, 203.30
0041, Corn, 19, Iowa, IA, 017, Bremer, 003, Non-Irrigated, 2024, 207.00
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2016, 210.40
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2017, 223.40
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2018, 218.90
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2019, 208.50
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2020, 182.50
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2021, 217.20
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2022, 219.40
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2023, 197.70
0041, Corn, 19, Iowa, IA, 019, Buchanan, 003, Non-Irrigated, 2024, 226.70
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2016, 213.10
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2017, 193.60
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2018, 202.30
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2019, 192.40
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2020, 183.30
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2021, 219.50
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2022, 205.00
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2023, 216.00
0041, Corn, 19, Iowa, IA, 021, Buena Vista, 003, Non-Irrigated, 2024, 210.20
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2016, 206.50
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2017, 212.50
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2018, 217.10
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2019, 211.80
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2020, 183.80
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2021, 206.50
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2022, 214.90
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2023, 179.20
0041, Corn, 19, Iowa, IA, 023, Butler, 003, Non-Irrigated, 2024, 209.50
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2016, 213.70
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2017, 192.70
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2018, 201.20
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2019, 205.90
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2020, 163.60
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2021, 229.20
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2022, 205.40
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2023, 211.60
0041, Corn, 19, Iowa, IA, 025, Calhoun, 003, Non-Irrigated, 2024, 236.30
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2016, 211.90
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2017, 220.80
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2018, 216.50
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2019, 230.80
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2020, 161.60
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2021, 236.20
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2022, 219.20
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2023, 202.40
0041, Corn, 19, Iowa, IA, 027, Carroll, 003, Non-Irrigated, 2024, 248.90
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2016, 197.20
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2017, 194.90
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2018, 170.60
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2019, 206.40
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2020, 183.00
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2021, 230.60
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2022, 183.10
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2023, 219.60
0041, Corn, 19, Iowa, IA, 029, Cass, 003, Non-Irrigated, 2024, 225.90
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2016, 218.30
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2017, 234.60
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2018, 230.40
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2019, 201.10
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2020, 165.20
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2021, 224.30
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2022, 233.30
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2023, 226.10
0041, Corn, 19, Iowa, IA, 031, Cedar, 003, Non-Irrigated, 2024, 250.50
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2016, 198.60
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2017, 207.30
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2018, 174.70
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2019, 201.10
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2020, 197.50
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2021, 205.80
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2022, 218.40
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2023, 208.90
0041, Corn, 19, Iowa, IA, 033, Cerro Gordo, 003, Non-Irrigated, 2024, 208.50
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2016, 221.00
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2017, 201.80
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2018, 225.20
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2019, 221.90
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2020, 195.70
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2021, 224.10
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2022, 198.50
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2023, 213.00
0041, Corn, 19, Iowa, IA, 035, Cherokee, 003, Non-Irrigated, 2024, 216.40
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2016, 213.70
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2017, 203.70
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2018, 197.20
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2019, 210.60
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2020, 188.80
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2021, 222.20
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2022, 225.40
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2023, 195.60
0041, Corn, 19, Iowa, IA, 037, Chickasaw, 003, Non-Irrigated, 2024, 205.80
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2016, 168.10
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2017, 89.80
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2018, 151.90
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2019, 148.20
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2020, 158.30
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2021, 182.20
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2022, 102.80
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2023, 205.90
0041, Corn, 19, Iowa, IA, 039, Clarke, 003, Non-Irrigated, 2024, 192.00
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2016, 203.80
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2017, 205.10
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2018, 164.20
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2019, 177.90
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2020, 174.30
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2021, 208.70
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2022, 195.50
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2023, 219.80
0041, Corn, 19, Iowa, IA, 041, Clay, 003, Non-Irrigated, 2024, 178.40
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2016, 213.20
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2017, 208.10
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2018, 207.50
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2019, 207.00
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2020, 196.80
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2021, 214.30
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2022, 221.60
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2023, 211.80
0041, Corn, 19, Iowa, IA, 043, Clayton, 003, Non-Irrigated, 2024, 233.60
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2016, 221.20
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2017, 225.80
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2018, 218.20
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2019, 185.30
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2020, 182.10
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2021, 218.90
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2022, 232.20
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2023, 211.90
0041, Corn, 19, Iowa, IA, 045, Clinton, 003, Non-Irrigated, 2024, 246.40
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2016, 216.20
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2017, 225.10
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2018, 223.40
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2019, 229.40
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2020, 187.30
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2021, 236.10
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2022, 224.00
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2023, 189.10
0041, Corn, 19, Iowa, IA, 047, Crawford, 003, Non-Irrigated, 2024, 236.10
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2016, 209.30
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2017, 193.90
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2018, 186.60
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2019, 208.80
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2020, 126.30
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2021, 226.60
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2022, 193.30
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2023, 221.30
0041, Corn, 19, Iowa, IA, 049, Dallas, 003, Non-Irrigated, 2024, 235.30
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2016, 189.70
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2017, 102.70
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2018, 151.40
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2019, 156.40
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2020, 152.40
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2021, 153.60
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2022, 152.90
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2023, 162.40
0041, Corn, 19, Iowa, IA, 051, Davis, 003, Non-Irrigated, 2024, 207.60
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2016, 183.60
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2017, 130.40
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2018, 157.00
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2019, 144.50
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2020, 159.60
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2021, 176.20
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2022, 136.10
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2023, 196.00
0041, Corn, 19, Iowa, IA, 053, Decatur, 003, Non-Irrigated, 2024, 176.90
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2016, 215.90
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2017, 227.10
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2018, 225.50
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2019, 217.10
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2020, 189.20
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2021, 223.90
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2022, 236.00
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2023, 199.90
0041, Corn, 19, Iowa, IA, 055, Delaware, 003, Non-Irrigated, 2024, 234.90
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2016, 218.20
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2017, 216.40
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2018, 207.00
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2019, 178.60
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2020, 194.80
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2021, 165.10
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2022, 222.60
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2023, 233.00
0041, Corn, 19, Iowa, IA, 057, Des Moines, 003, Non-Irrigated, 2024, 234.00
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2016, 198.90
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2017, 211.70
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2018, 162.50
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2019, 177.60
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2020, 180.40
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2021, 178.00
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2022, 215.30
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2023, 201.50
0041, Corn, 19, Iowa, IA, 059, Dickinson, 003, Non-Irrigated, 2024, 152.90
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2016, 183.60
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2017, 220.70
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2018, 222.20
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2019, 214.50
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2020, 200.40
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2021, 221.50
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2022, 233.70
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2023, 211.40
0041, Corn, 19, Iowa, IA, 061, Dubuque, 003, Non-Irrigated, 2024, 229.10
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2016, 209.10
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2017, 219.90
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2018, 159.00
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2019, 189.50
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2020, 188.20
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2021, 181.00
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2022, 230.20
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2023, 229.60
0041, Corn, 19, Iowa, IA, 063, Emmet, 003, Non-Irrigated, 2024, 162.70
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2016, 211.80
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2017, 210.20
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2018, 208.10
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2019, 211.50
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2020, 187.90
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2021, 216.40
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2022, 218.80
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2023, 202.20
0041, Corn, 19, Iowa, IA, 065, Fayette, 003, Non-Irrigated, 2024, 208.80
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2016, 196.10
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2017, 209.30
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2018, 183.70
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2019, 202.20
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2020, 194.90
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2021, 210.20
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2022, 217.00
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2023, 192.40
0041, Corn, 19, Iowa, IA, 067, Floyd, 003, Non-Irrigated, 2024, 209.70
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2016, 208.10
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2017, 212.60
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2018, 207.80
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2019, 202.60
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2020, 184.00
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2021, 198.40
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2022, 222.50
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2023, 211.10
0041, Corn, 19, Iowa, IA, 069, Franklin, 003, Non-Irrigated, 2024, 210.70
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2016, 181.20
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2017, 202.90
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2018, 207.00
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2019, 193.00
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2020, 198.30
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2021, 219.30
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2022, 192.20
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2023, 210.70
0041, Corn, 19, Iowa, IA, 071, Fremont, 003, Non-Irrigated, 2024, 225.80
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2016, 210.40
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2017, 197.60
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2018, 205.70
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2019, 211.60
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2020, 140.20
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2021, 232.50
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2022, 208.00
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2023, 225.00
0041, Corn, 19, Iowa, IA, 073, Greene, 003, Non-Irrigated, 2024, 241.10
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2016, 217.40
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2017, 244.20
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2018, 239.90
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2019, 224.90
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2020, 183.50
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2021, 237.60
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2022, 236.70
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2023, 221.00
0041, Corn, 19, Iowa, IA, 075, Grundy, 003, Non-Irrigated, 2024, 245.30
0041, Corn, 19, Iowa, IA, 077, Guthrie, 003, Non-Irrigated, 2016, 195.00
0041, Corn, 19, Iowa, IA, 077, Guthrie, 003, Non-Irrigated, 2017, 201.80
0041, Corn, 19, Iowa, IA, 077, Guthrie, 003, Non-Irrigated, 2018, 197.00
0041, Corn, 19, Iowa, IA, 077, Guthrie, 003, Non-Irrigated, 2019, 199.30
